circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Mudittanendal S.O,628102,PO,Delivery,TUTICORIN,TAMIL NADU,8.7221944,77.9917222
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Otapidaram S.O,628401,PO,Delivery,TUTICORIN,TAMIL NADU,8.9147778,78.0226389
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Polenaickenpettai S.O,628002,PO,Non Delivery,TUTICORIN,TAMIL NADU,8.2096111,78.5369167
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Pudukottai S.O,628103,PO,Delivery,TUTICORIN,TAMIL NADU,8.7466111,78.0514444
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Tattaparai S.O,628304,PO,Delivery,TUTICORIN,TAMIL NADU,8.8293611,78.0211667
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Aruppukottai Court SO,626101,PO,Non Delivery,VIRUDHUNAGAR,TAMIL NADU,9.53,78.12
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Kallurani SO,626105,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.47,78.16
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Kariapatti SO,626106,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.6763056,78.1046944
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Paralachi SO,626114,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.3353751,78.2692586
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Sethu Institute of Technology SO,626115,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.7050556,78.0945833
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Kummapatti SO,626133,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.6455833,77.6408333
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Muhavur SO,626111,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.4,77.49
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Settiyarpatti SO,626122,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.3882778,77.4950556
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Vembakottai SO,626131,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.2,77.46
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Uppathur SO,626205,PO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.2548333,77.9870556
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Kooraikundu SO,626001,PO,Non Delivery,VIRUDHUNAGAR,TAMIL NADU,9.57,77.96
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Annamalai University S.O,608002,PO,Non Delivery,CUDDALORE,TAMIL NADU,11.4,79.7
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Block 1 Neyveli S.O,607801,PO,Non Delivery,CUDDALORE,TAMIL NADU,11.62,79.53
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Kattumannarkoil S.O,608301,PO,Delivery,CUDDALORE,TAMIL NADU,11.27,79.55
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Neyveli II Thermal Station S.O,607807,PO,Non Delivery,CUDDALORE,TAMIL NADU,11.56,79.45
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Vallampadugai S.O,608401,PO,Delivery,CUDDALORE,TAMIL NADU,11.35,79.71
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Cuddalore Ot Bazaar S.O,607003,PO,Non Delivery,CUDDALORE,TAMIL NADU,11.72,79.77
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Gandhi Nagar S.O (Cuddalore),607308,PO,Delivery,CUDDALORE,TAMIL NADU,11.62,79.55
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Kadambuliyur S.O,607103,PO,Delivery,CUDDALORE,TAMIL NADU,11.71,79.56
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Nellikkuppam S.O,607105,PO,Delivery,CUDDALORE,TAMIL NADU,11.78,79.66
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Panruti S.O,607106,PO,Delivery,CUDDALORE,TAMIL NADU,11.77,79.56
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Sipcot Cuddalore S.O,607005,PO,Delivery,CUDDALORE,TAMIL NADU,11.69,79.75
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Chinnadharapuram S.O,639202,PO,Delivery,KARUR,TAMIL NADU,10.9602222,77.82
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Isanatham S.O,639203,PO,Delivery,KARUR,TAMIL NADU,10.7063056,78.0039444
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Paramathi (Karur) S.O,639111,PO,Delivery,KARUR,TAMIL NADU,10.9602222,78.0827222
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Pasupathipalayam S.O,639004,PO,Delivery,KARUR,TAMIL NADU,10.9608333,78.0952222
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Puliyur Cement Factory S.O,639114,PO,Delivery,KARUR,TAMIL NADU,10.9390278,78.1551944
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Ramakrishnapuram S.O,639001,PO,Non Delivery,KARUR,TAMIL NADU,10.9635833,78.0771667
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Tirumanilaiyur S.O,639003,PO,Delivery,KARUR,TAMIL NADU,10.94978,78.08056
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Velliyanai S.O,639118,PO,Delivery,KARUR,TAMIL NADU,10.8463333,78.1192222
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Elangakurichi S.O,621302,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.32,78.19
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Kovilpatti S.O,621305,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.5124444,78.48225
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Nungavaram S.O,639110,PO,Delivery,KARUR,TAMIL NADU,10.87069,78.5395
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Puthanatham S.O,621310,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8584444,78.6901944
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Thogaimalai S.O,621313,PO,Delivery,KARUR,TAMIL NADU,10.9602222,78.0827222
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Thuvarankurichi S.O,621314,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.3771667,78.386
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Attikkadai S.O,613702,PO,Delivery,THIRUVARUR,TAMIL NADU,79.5,10.75
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Darasuram S.O,612702,PO,Delivery,THANJAVUR,TAMIL NADU,10.9503333,79.3545278
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Kumbakonam Cutchery S.O,612001,PO,Non Delivery,THANJAVUR,TAMIL NADU,10.96897,79.38147
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Kumbakonam East S.O,612001,PO,Non Delivery,THANJAVUR,TAMIL NADU,10.967917,79.395761
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Manjakudi S.O,612610,PO,Delivery,THIRUVARUR,TAMIL NADU,10.84,79.5
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Narasinganpettai S.O,609802,PO,Delivery,THANJAVUR,TAMIL NADU,11.030323,79.50473
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Patteeswaram S.O,612703,PO,Delivery,THANJAVUR,TAMIL NADU,10.93,79.34
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Koranattukkaruppur S.O,612501,PO,Delivery,THANJAVUR,TAMIL NADU,10.53,79.23
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Lower Anicut S.O,612502,PO,Delivery,THANJAVUR,TAMIL NADU,10.57,79.23
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Tiruvalangadu S.O,609810,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.046693,79.527236
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Arangakudi S.O,609302,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,10.7603056,79.8465278
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Kilaiyur S.O,609304,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.122464,79.744236
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Manalmedu S.O,609202,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.1951944,79.5954722
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Nidur S.O,609203,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.1355,79.64375
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Peralam S.O,609405,PO,Delivery,THIRUVARUR,TAMIL NADU,10.1378888,79.6421111
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Solasakkaranallur S.O,609118,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,10.7603056,79.8465278
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Sattanathapuram S.O,609109,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.2202222,79.7373889
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Tirumullaivasal S.O,609113,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.14,79.5
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Varisapathu Vadagal S.O,609115,PO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.6,79.39
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Kuthur S.O,611105,PO,Delivery,NAGAPATTINAM,TAMIL NADU,10.75,79.72
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Nagapattinam Bazaar S.O,611001,PO,Non Delivery,NAGAPATTINAM,TAMIL NADU,10.895,79.94417
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Tirupundi S.O,611110,PO,Delivery,NAGAPATTINAM,TAMIL NADU,10.63275,79.8101111
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Ammayappan S.O,613701,PO,Delivery,THIRUVARUR,TAMIL NADU,10.7915556,79.5661944
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Mangudi S.O,610103,PO,Delivery,THIRUVARUR,TAMIL NADU,10.726572,79.629637
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Mavoor S.O (Tiruvarur),610202,PO,Delivery,THIRUVARUR,TAMIL NADU,10.7663611,79.6371389
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Mudikondan S.O,609502,PO,Delivery,THIRUVARUR,TAMIL NADU,10.9,79.64
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Nannilam S.O,610105,PO,Delivery,THIRUVARUR,TAMIL NADU,10.88,79.61
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Ponnirai S.O,610203,PO,Delivery,THIRUVARUR,TAMIL NADU,10.36,79.38
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Pulivalam S.O (Tiruvarur),610109,PO,Delivery,THIRUVARUR,TAMIL NADU,10.76,79.63
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Thappalampuliyur S.O,610106,PO,Delivery,THIRUVARUR,TAMIL NADU,10.73,79.66
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Tirunellikaval S.O,610205,PO,Delivery,THIRUVARUR,TAMIL NADU,10.65,79.64
Tamilnadu Circle,Central Region Trichirapalli,Nagapattinam Division,Tiruvarur Central University,610005,PO,Delivery,THIRUVARUR,TAMIL NADU,10.81,79.62
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Madukkur S.O,614903,PO,Delivery,THANJAVUR,TAMIL NADU,10.4827222,79.3985
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Mallipattinam S.O,614723,PO,Delivery,THANJAVUR,TAMIL NADU,10.282417,79.315694
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Ottangadu S.O,614803,PO,Delivery,THANJAVUR,TAMIL NADU,10.343887,79.24556
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Pappanad S.O,614626,PO,Delivery,THANJAVUR,TAMIL NADU,10.5493611,79.2875556
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Perumagalur S.O,614612,PO,Delivery,THANJAVUR,TAMIL NADU,10.18621,79.103035
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tiruchitrambalam S.O,614628,PO,Delivery,THANJAVUR,TAMIL NADU,10.3663056,79.1994167
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Ayakkarambalam Ii Sethi S.O,614707,PO,Delivery,NAGAPATTINAM,TAMIL NADU,10.396278,79.751667
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Idaiyur S.O,614702,PO,Delivery,THIRUVARUR,TAMIL NADU,10.4713611,79.5867778
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Jambavanodai S.O,614738,PO,Delivery,THIRUVARUR,TAMIL NADU,10.3863333,79.5010278
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Topputhurai S.O,614809,PO,Delivery,NAGAPATTINAM,TAMIL NADU,10.401,79.8487778
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Udayamarthandapuram S.O,614706,PO,Delivery,THIRUVARUR,TAMIL NADU,10.4609444,79.5477778
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Vedaraniam S.O,614810,PO,Delivery,NAGAPATTINAM,TAMIL NADU,10.3796667,79.8482222
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Arantangi Fort S.O,614616,PO,Non Delivery,PUDUKKOTTAI,TAMIL NADU,10.17,78.99
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Arantangi S.O,614616,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.16,78.99
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Arasarkulam S.O,614801,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.19,79.12
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Attani S.O,614630,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.14,79.19
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Cauvery Nagar S.O,622501,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.47,78.8
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Karambakudi S.O,622302,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.46,79.14
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Kilanilai S.O,622202,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.18,78.91
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Koppanapatti S.O,622401,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.3,78.58
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Kulipirai S.O,622402,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.3,78.67
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Pudukkottai Medical College S.O,622004,PO,Non Delivery,PUDUKKOTTAI,TAMIL NADU,10.4092,78.8465
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Rayavaram S.O (Pudukkottai),622506,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.38,78.81
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Sivapuram S.O,622422,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.34,78.8
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Tirumayam S.O,622507,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.24,78.77
Tamilnadu Circle,Central Region Trichirapalli,Pudukkottai Division,Viralimalai S.O,621316,PO,Delivery,PUDUKKOTTAI,TAMIL NADU,10.6,78.55
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Chettikulam S.O,621104,PO,Delivery,PERAMBALUR,TAMIL NADU,11.13,78.78
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Thoramangalam S.O,621220,PO,Delivery,PERAMBALUR,TAMIL NADU,11.23,78.89
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Tungapuram S.O,621716,PO,Delivery,PERAMBALUR,TAMIL NADU,11.29,79.11
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Kattuputhur S.O,621207,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.99,78.22
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Manamedu S.O,621209,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.97,78.39
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Purathakudi S.O,621111,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.93,78.79
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Tiruvanaikoil S.O,620005,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.85,78.71
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Kottapalayam S.O,621003,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,11.26,78.49
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Pulivalam S.O (Tiruchirappalli),621006,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,11.02,78.64
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Painganadu S.O,614020,PO,Delivery,THIRUVARUR,TAMIL NADU,10.7663611,79.6371389
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Vadapathimangalam S.O,610206,PO,Delivery,THIRUVARUR,TAMIL NADU,10.6998056,79.5760556
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Ayyampet S.O,614201,PO,Delivery,THANJAVUR,TAMIL NADU,10.8916944,79.1877222
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Chakrapalli S.O,614211,PO,Delivery,THANJAVUR,TAMIL NADU,10.7789167,79.1400556
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Haridwaramangalam S.O,612802,PO,Delivery,THIRUVARUR,TAMIL NADU,10.67,79.43
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Melattur S.O (Thanjavur),614301,PO,Delivery,THANJAVUR,TAMIL NADU,10.7789167,79.1400556
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Pasupathikoil S.O,614206,PO,Delivery,THANJAVUR,TAMIL NADU,10.94889,79.3025
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Rajaghiri S.O,614207,PO,Delivery,THANJAVUR,TAMIL NADU,10.9173471,79.244726
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Sundaraperumalkoil S.O,614208,PO,Delivery,THANJAVUR,TAMIL NADU,10.9385,79.3016944
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Co operative Buildings S.O,613009,PO,Non Delivery,THANJAVUR,TAMIL NADU,10.7873611,79.1307222
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Kurungulam Melpathi S.O,613303,PO,Delivery,THANJAVUR,TAMIL NADU,10.6724722,79.0775
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Mariammancoil S.O,613501,PO,Delivery,THANJAVUR,TAMIL NADU,10.7841944,79.1966111
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Nadukaveri S.O,613101,PO,Delivery,THANJAVUR,TAMIL NADU,10.7789167,79.1400556
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Thanjavur Collectorate S.O,613001,PO,Non Delivery,THANJAVUR,TAMIL NADU,10.7831667,79.1365833
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Thanjavur East Gate S.O,613001,PO,Non Delivery,THANJAVUR,TAMIL NADU,10.79,79.14
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Thanjavur East S.O,613001,PO,Non Delivery,THANJAVUR,TAMIL NADU,10.79,79.14
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Thanjavur Medical College S.O,613004,PO,Delivery,THANJAVUR,TAMIL NADU,10.7573611,79.1078611
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Thiruppanthuruthi S.O,613103,PO,Delivery,THANJAVUR,TAMIL NADU,10.95306,79.18111
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tirukattupalli S.O,613104,PO,Delivery,THANJAVUR,TAMIL NADU,10.84675,78.9556667
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Angarai SO,621703,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8584444,78.6901944
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Ariyalur Ariyalur SO,621704,PO,Delivery,Ariyalur,TAMIL NADU,11.18769,79.258148
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Cement Nagar Dalavoy SO,621730,PO,Delivery,Ariyalur,TAMIL NADU,11.18769,79.258148
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Kallathur Thandalai SO,621803,PO,Delivery,Ariyalur,TAMIL NADU,11,78.32
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Kodalikaruppur SO,612902,PO,Delivery,Ariyalur,TAMIL NADU,11.18769,79.258148
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Mathur SO Ariyalur,621709,PO,Delivery,Ariyalur,TAMIL NADU,11.18769,79.258148
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Variyankaval SO,621806,PO,Delivery,Ariyalur,TAMIL NADU,11.18769,79.258148
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Reddipalayam SO,621731,PO,Delivery,Ariyalur,TAMIL NADU,11.1145,79.1659
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Ambikapuram SO Tiruchirappalli,620004,PO,Non Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8000177,78.729734
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Andanallur SO,639101,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.872361,78.6025
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Golden Rock SO,620004,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.781,78.7264167
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Industrial Colony SO,620010,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.6463056,78.72125
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Melakalkandarkottai SO,620011,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.7899444,78.7373333
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Pappakurichi Kattur SO,620019,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.804583,78.739667
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Ponnagar SO,620001,PO,Non Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.7925833,78.6774167
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Pushpanagar SO,620001,PO,Non Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.7994167,78.7055
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Puthur SO,620017,PO,Non Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8140833,78.6724722
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Rock Fort SO,620002,PO,Non Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.827197,78.697442
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Tennur SO,620017,PO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8196944,78.6885556
